id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,num_of_artists,year,artist_followers,genres,artist_popularity,genre
2fccH97HQkuE8n6C9yVPWc,"My Ship (From ""Lady in the Dark"")",2,270707,0,"['Miles Davis', 'Studio ensemble']","['0kbYTNQb4Pb1rPbbaF0pT4', '1LLaJueP0g0OCbFeZdSpGG']",2016-06-03,0.16,0.0461,2,-18.452,0,0.037,0.992,0.864,0.176,0.0394,51.495,4,2,2016,2400898,"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul', 'vocal jazz']",62,hard bop
0S0QXUldDyK0WfygJjXqdd,Pacific Training,2,308438,0,['Global EDM Heroes'],['0EDXWmNSUj5JECVI7eDWKQ'],2015-11-13,0.674,0.857,11,-5.226,1,0.112,0.00127,0.899,0.0915,0.0631,128.01,4,1,2015,23,[],0,
0eYLUCx6MYnuc1DcmKT2kB,Vete Ya,57,293068,0,"['Danny Daniel', 'Prix 06']","['35T96HTcA2Htb7z45hXfQB', '6im4HqwEQxtiO57W6M8oDX']",2016-08-22,0.725,0.676,7,-4.083,1,0.0334,0.47,0.0,0.714,0.898,91.012,4,2,2016,74441,"['modern salsa', 'tropical']",48,modern salsa
5Pj8qBEzA9i0vK6Wdt889w,Before I Lose My Mind,62,205403,0,"['Claptone', 'Say Yes Dog']","['4mncDFjVLUa3s025Tct3Ry', '039HWymb5EJiSHhtlJctsi']",2016-04-08,0.872,0.51,1,-8.433,0,0.066,0.101,0.0202,0.0821,0.958,120.005,4,2,2016,478275,"['german house', 'german techno', 'progressive house']",65,progressive house
7wxN9xvygIPUEAZwRB0wTG,Mal De Amore,40,209093,0,['Vicente Garcia'],['2Otnykd696YidQYfEGVmNq'],2016-08-26,0.906,0.652,9,-6.245,0,0.0432,0.473,0.00317,0.117,0.968,119.968,4,1,2016,418082,"['bachata', 'dominican pop', 'reggae en espanol']",62,reggae en espanol
2ZwwhQPsMhF980XXbcYnRG,Tu Vecino,42,181107,1,['Atomic Otro Way'],['05i5DIXDf4Ai4NEPEi3uBZ'],2016-10-30,0.75,0.886,0,-4.903,1,0.0436,0.0303,6.74e-05,0.174,0.886,105.025,4,1,2016,125969,"['dembow', 'rap dominicano']",55,dembow
69OYBrzQVwwIH16juBGFVU,El Deseo De Tenerte,25,173387,0,['Poeta Callejero'],['1m82A2YUjBaQnLAFi9vjJv'],2016-07-08,0.535,0.744,8,-8.544,0,0.525,0.558,0.0,0.261,0.73,105.821,4,1,2016,120194,"['dembow', 'rap dominicano']",37,dembow
4ZsSdNtfAnI5rvn9Fv97dT,En El Castillo,47,231393,0,['Anuel AA'],['2R21vXR83lH98kGeO99Y66'],2016-04-21,0.419,0.518,0,-10.061,0,0.203,0.286,0.00309,0.0782,0.289,89.717,4,1,2016,28941131,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",89,reggaeton
2jLbIcrwZ0glayENGZ6m0g,El Peor De Mis Fracasos,55,254587,0,['Marco Antonio Solís'],['3tJnB0s6c3oXPq1SCCavnd'],2016-09-02,0.563,0.673,2,-4.545,1,0.0267,0.299,0.000288,0.352,0.395,94.104,4,1,2016,6306559,"['grupera', 'latin pop', 'musica mexicana', 'ranchera']",75,grupera
2okSVozlpUhSKk7AEYvMMl,Alucinado,42,303267,0,['Tiziano Ferro'],['11TplWqOPQBTmg2eiSLt1m'],2016-07-29,0.622,0.534,5,-6.168,0,0.0471,0.0313,1.68e-05,0.105,0.618,149.945,4,1,2016,2017009,"['italian adult pop', 'italian pop']",64,italian adult pop
02QTUKz5AQFFfSNmoqXjxq,Por Ti (feat. La Glo),25,207673,1,"['Lapiz Conciente', 'La Glo']","['0UTsdD7VIsEB9i7a6DDx5t', '0h3gZcS63UHrH7zpol9BUD']",2016-07-22,0.582,0.629,4,-8.495,0,0.433,0.0424,3.44e-06,0.594,0.482,113.155,5,2,2016,287434,"['rap dominicano', 'trap latino', 'venezuelan hip hop']",51,trap latino
1KPQ6OqugaSNd6gQSHCYWZ,Pa Que Me Llamas - Salsa,49,282287,0,['Luis Miguel Del Amargue'],['0tJDMMp9vT1q6zrPih0yFQ'],2016-11-10,0.762,0.818,2,-6.505,1,0.0349,0.332,8.04e-05,0.0408,0.877,96.478,4,1,2016,251237,"['bachata', 'bachata dominicana', 'tropical']",52,bachata
3QS8YTsGSyBnnucbf0XEMr,Huno,51,127336,0,"['Canserbero', 'NicoJP']","['1wGIhYkKWSq4yACtTkCkSX', '1OmO0lAKuNHuN7AIFbuJUP']",2016-12-02,0.805,0.542,4,-12.672,0,0.641,0.42,1.27e-06,0.106,0.593,84.913,4,2,2016,6582676,"['boom bap espanol', 'rap conciencia', 'rap politico', 'venezuelan hip hop']",75,rap politico
6GIYQislFlJUJFYHG7Fijl,Debarata,40,201080,0,['El Super Nuevo'],['3hWKGRKwr78bhxvErSJBdu'],2016-06-03,0.531,0.855,6,-6.771,1,0.184,0.0545,0.785,0.104,0.946,153.272,3,1,2016,110158,"['dembow', 'rap dominicano']",45,rap dominicano
07Ka4uTUA4n2td0tPLaZoP,Perfecto para Mi,42,173027,0,['Kany Garcia'],['69UypehHabb68utzfjAVlV'],2016-05-20,0.645,0.865,5,-4.671,1,0.162,0.0248,0.0,0.103,0.564,141.009,4,1,2016,2119051,"['latin pop', 'puerto rican pop']",71,latin pop
5ZNzfi82MePFa2HmelzWde,Baby You,24,196027,0,"['Poeta Callejero', 'Juanga', 'Oscar']","['1m82A2YUjBaQnLAFi9vjJv', '1ini5NzOJpgTIQSSjN394q', '6Jfs1mfhjyhbO3J4X1ipuO']",2016-07-08,0.477,0.62,10,-7.133,0,0.0856,0.111,0.0,0.176,0.518,189.881,4,3,2016,120194,"['dembow', 'rap dominicano']",37,rap dominicano
0Co5gTHVp54QyEQw5yPrd7,De Rodillas,53,210507,0,['Reik'],['0vR2qb8m9WHeZ5ByCbimq2'],2016-06-17,0.368,0.281,2,-9.255,1,0.0294,0.808,0.0,0.135,0.21,77.08,4,1,2016,8242196,"['latin arena pop', 'latin pop', 'mexican pop', 'reggaeton']",78,latin pop
5wXBXmAuHSL6eWc0ptppAi,El Pecado,52,248138,0,['Ozuna'],['1i8SpTcr7yvPOmcqrbnVXY'],2016-12-01,0.74,0.633,0,-6.707,1,0.14,0.555,2.86e-06,0.358,0.458,125.008,4,1,2016,36652461,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",88,puerto rican pop
4kZW9cwbwQQnDjBrAfjSkp,Seamos Honestos (Mars Voice Note),51,131254,0,"['Canserbero', 'NicoJP']","['1wGIhYkKWSq4yACtTkCkSX', '1OmO0lAKuNHuN7AIFbuJUP']",2016-12-02,0.693,0.478,1,-11.051,1,0.104,0.843,0.128,0.142,0.728,95.058,4,2,2016,6582676,"['boom bap espanol', 'rap conciencia', 'rap politico', 'venezuelan hip hop']",75,rap politico
6SDFIy0gtc8tLjVGWIJkxq,Hechizo,52,267311,0,"['Danny Daniel', 'Prix 06']","['35T96HTcA2Htb7z45hXfQB', '6im4HqwEQxtiO57W6M8oDX']",2016-08-22,0.677,0.839,2,-3.199,1,0.0356,0.46,0.0,0.0793,0.833,92.821,4,2,2016,74441,"['modern salsa', 'tropical']",48,tropical
5JF4qhrnmULBxThWkLzUq5,A Que Me Quedo Contigo,53,261907,0,['Marco Antonio Solís'],['3tJnB0s6c3oXPq1SCCavnd'],2016-09-02,0.273,0.519,9,-4.984,1,0.0385,0.566,1.12e-06,0.0889,0.103,72.707,3,1,2016,6306559,"['grupera', 'latin pop', 'musica mexicana', 'ranchera']",75,latin pop
0YwUA5eHliOWOAc6lE4xWY,No no,51,128118,0,"['Canserbero', 'NicoJP']","['1wGIhYkKWSq4yACtTkCkSX', '1OmO0lAKuNHuN7AIFbuJUP']",2016-12-02,0.613,0.455,10,-11.841,0,0.476,0.773,0.0,0.108,0.646,179.044,4,2,2016,6582676,"['boom bap espanol', 'rap conciencia', 'rap politico', 'venezuelan hip hop']",75,venezuelan hip hop
7x3DmVAK13eKmgWOdtQ6d3,Si No Te Quiere - Remix,56,304248,0,"['Ozuna', 'Arcangel', 'Farruko']","['1i8SpTcr7yvPOmcqrbnVXY', '4SsVbpTthjScTS7U2hmr1X', '329e4yvIujISKGKz1BZZbO']",2016-07-08,0.755,0.815,9,-4.155,0,0.0651,0.132,0.0,0.844,0.947,92.009,4,3,2016,36652461,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",88,trap latino
2pjafYo4MxTmwXkcr2XMzG,El Amor De Mi Vida,43,276453,0,['Pablo Milanés'],['4vOfKh5wz7lTcdqB3EwsC5'],2016-10-14,0.594,0.47,5,-7.481,1,0.0263,0.42,0.0,0.277,0.181,114.979,4,1,2016,532228,"['bolero cubano', 'cantautor', 'nueva cancion', 'trova']",56,trova
0Jl7YPC0sPpqL1d31IixiG,Bye Bye,54,189227,0,['Beret'],['0ZHPrnImGh4re3TbSNkoZl'],2016-08-24,0.779,0.566,7,-8.198,0,0.359,0.308,0.0,0.122,0.939,92.222,4,1,2016,2828632,"['spanish hip hop', 'spanish pop']",71,spanish hip hop
3ZbbcpcCcgsWjTNVRzVZ5c,La Luna,58,243420,0,['Jósean Log'],['1LMyTeRhjaitILs98h3MaF'],2016-10-14,0.815,0.309,7,-9.952,1,0.0435,0.327,0.000117,0.17,0.706,174.064,4,1,2016,637073,['mexican indie'],66,mexican indie
5VHZAPuqyTPJuJEyjWUHAq,Llamado a la Patria,26,929202,0,"['Mark B.', 'Lr', 'Nipo', 'Cromo X', 'Dkano', 'Villanosam', 'Bulova', 'Quimico Ultra Mega', 'Aposento Alto', 'Pablo Piddy', 'El Batallon', 'MC Pablo', 'Mr Raimy', 'Shelow Shaq']","['0zZJhc1T0zBurhnBwQ2fcu', '09lMeNRN7IAcfmSwJdEekK', '7ioyw6S5pobMyQaWV3mI5W', '3rDYAiKm3c9RgztxGEUfto', '2eOx3UgdIq1oqswiYg3ZEz', '4y9i0THzpXUR3gdaeHNME1', '6NAhbfEqeWELwfjH391Vz0', '3tZdknQnzsVIIdaGCTj4RX', '3K8yCJYKujMaVR2e15ozVU', '4ezBKqi9gOB2jt9OUw2cmc', '4evYVSOfFKO5fL4BUPQLlm', '0h8CxuLbUq8WFOuj3pSnf7', '5OfJHrOczlzCpNsE88vgRo', '658X86qMyJpSRY87oPvExU']",2016-01-18,0.761,0.662,1,-5.07,1,0.206,0.0537,0.0,0.194,0.412,140.03,4,14,2016,222679,"['dembow', 'rap dominicano']",49,rap dominicano
7kkeAVS3AkzoN1SiiUHW5u,Tu Ere La Que Ta (feat. Poeta Callejero),23,226374,0,"['Shadow Blow', 'Poeta Callejero']","['53cVnpkm8dTmf20tssYSNF', '1m82A2YUjBaQnLAFi9vjJv']",2016-09-02,0.614,0.864,8,-7.165,1,0.116,0.406,0.0,0.865,0.799,86.005,4,2,2016,175944,"['dembow', 'rap dominicano']",52,dembow
0Vq0bX3xKTLk8zxJd1iPIF,Videos Y Fotos,24,210947,0,['Poeta Callejero'],['1m82A2YUjBaQnLAFi9vjJv'],2016-08-26,0.755,0.8,8,-6.909,1,0.071,0.145,0.0,0.22,0.628,96.051,4,1,2016,120194,"['dembow', 'rap dominicano']",37,dembow
0UTUO5XmoWm0BD1WQXAfjF,Equinoxe,3,168746,0,['Maurizio Gubellini'],['3Mj7kskBT2nxay5h2KVesB'],2016-01-18,0.8,0.825,2,-6.773,1,0.0534,0.000122,0.898,0.0649,0.588,127.972,4,1,2016,1404,[],16,
0xUbAH90qLqoxrP9yIJnmn,Wouldn't Be the Same - 2014 Version,2,207440,0,['Angelo Kelly'],['4AYr3BvKmH1uDYEiHiS1eY'],2016-05-06,0.746,0.36,5,-9.392,1,0.032,0.632,0.0,0.085,0.539,99.011,4,1,2016,54358,[],35,
7uxnFapaeICZNrr73vFPUX,Con la Misma Moneda,58,322432,0,['Josimar y Su Yambú'],['25gsQNkL2qTq778NWyughs'],2015-05-15,0.536,0.665,7,-6.138,0,0.0386,0.287,0.0,0.0516,0.453,88.76,4,1,2015,727252,['salsa peruana'],52,salsa peruana
5oiXm0rY7t7o5HTHliPhak,He Sentido Amor,48,235154,0,['Amaya Hnos'],['5jSk6SgXKrDMuyvyVtoHkZ'],2015-05-27,0.71,0.819,1,-4.794,1,0.0325,0.0985,4.74e-05,0.0705,0.794,103.002,4,1,2015,23598,"['cumbia peruana', 'salsa peruana']",40,cumbia peruana
1OVkTwhR0LISMQcZkAqHsg,Te burlaste de mi,46,277296,0,['La Única Tropical'],['1WUEWZGTvX4AjC2y5PoSDd'],2015,0.689,0.719,1,-6.579,0,0.0306,0.366,0.000274,0.111,0.728,126.014,4,1,2015,269422,['cumbia peruana'],50,cumbia peruana
6Xn3UmqtjyPZbIhB1iYJ3q,Destrozaste mi alma,45,301296,0,['La Única Tropical'],['1WUEWZGTvX4AjC2y5PoSDd'],2015,0.608,0.825,11,-4.54,1,0.038,0.263,0.0,0.341,0.736,125.987,4,1,2015,269422,['cumbia peruana'],50,cumbia peruana
0jrkOsvXY375GNXDoeu5d5,Tu poeta,45,242640,0,['La Única Tropical'],['1WUEWZGTvX4AjC2y5PoSDd'],2015,0.605,0.756,11,-5.856,1,0.0338,0.248,2.43e-06,0.0615,0.791,125.977,4,1,2015,269422,['cumbia peruana'],50,cumbia peruana
3zLZzw2t5mbsLaNQURufkB,Quiereme,57,240732,0,['Johnny Sky'],['3EVZsBWq5KqdtS6eVNHN8d'],2015-06-09,0.678,0.837,9,-4.679,0,0.0395,0.214,0.0,0.127,0.826,139.846,4,1,2015,52979,['bachata'],47,bachata
3m4tPTk2gYXi3tMMRLgvZj,Esperame,44,261933,0,['Armonia 10'],['2MLibj8EtYKluK594J3D9Y'],2015-02-06,0.726,0.843,9,-3.461,0,0.0305,0.0594,6.33e-05,0.183,0.84,96.518,4,1,2015,1082302,['cumbia peruana'],60,cumbia peruana
1JSByHfH1cJK4C10EYC5ke,Piensa en Mi,48,246413,0,['Jonathan Moly'],['72JBKpo5mMA5dwL291rbND'],2015-05-04,0.644,0.888,7,-3.804,1,0.0393,0.447,1.63e-06,0.459,0.85,104.992,4,1,2015,104537,"['modern salsa', 'pop peruano', 'pop reggaeton', 'salsa venezolana']",41,salsa venezolana
6tR7jCnOKTWzhIMbDdXgSu,No Puedo,47,181340,0,['Gonzalo Genek'],['4h0s1nZFTuIRkkTpAI1F7I'],2015-09-07,0.787,0.577,5,-8.971,1,0.256,0.645,0.0,0.112,0.686,86.052,4,1,2015,143821,"['peruvian hip hop', 'trap peruano']",57,peruvian hip hop
2xjcDF21U2ccgE2LEeiMbf,Loquita,57,144993,0,['Marama'],['4GepMkTgrIZECoCC55vqjW'],2015-11-16,0.698,0.694,0,-4.621,1,0.0419,0.284,0.0,0.132,0.926,144.018,1,1,2015,1137321,['cumbia pop'],60,cumbia pop
1jVRnGpiEm7GDycDsandp3,Con Tinta Roja,46,178627,0,['Los Hermanos Castro'],['73bp01vqoNhqJr3sirTzIc'],2015-07-13,0.698,0.454,6,-11.283,1,0.0332,0.654,0.0,0.185,0.811,114.319,4,1,2015,31365,[],42,
1pXoQuXPGiRe2MDjsW8EM6,Amor Ilegal,43,319968,0,['La Única Tropical'],['1WUEWZGTvX4AjC2y5PoSDd'],2015,0.725,0.732,9,-6.433,1,0.0292,0.482,0.0163,0.146,0.869,124.022,4,1,2015,269422,['cumbia peruana'],50,cumbia peruana
5lw3vLQEd2IJ9nHRKsF65a,Me Enamore (Remix) [feat. Elvis Crespo & Tito el Bambino],54,268799,0,"['Angel Y Khriz', 'Elvis Crespo', 'Tito ""El Bambino""']","['7npqy7rgdX2D3yfVyWExKo', '1c22GXH30ijlOfXhfLz9Df', '5fJsY7afrbsyzJj9wdzJMh']",2015-08-21,0.767,0.876,1,-4.212,1,0.0609,0.454,0.0,0.312,0.938,115.025,4,3,2015,970167,"['latin hip hop', 'reggaeton']",63,reggaeton
50K0GKbudptd9wZwQlQWdj,Agarrala,59,157701,0,['Trebol Clan'],['3YXpTiyVmYCfANOlnWv6vr'],2015-06-10,0.744,0.921,9,-4.521,0,0.0889,0.172,4.86e-06,0.146,0.718,93.001,4,1,2015,1593491,"['latin hip hop', 'reggaeton']",60,latin hip hop
0gzcET27nREY6aD8LJU9wD,Noche Loca,61,178292,0,"['Marama', 'Rombai']","['4GepMkTgrIZECoCC55vqjW', '5KQX0Ui06LVm6PApyicRFK']",2015-11-16,0.752,0.753,2,-5.84,1,0.0661,0.104,0.0,0.0705,0.911,112.094,4,2,2015,1137321,['cumbia pop'],60,cumbia pop
5NKsz3ZklHNHbCVxMHiFU7,Elsa,48,220080,0,"['Los Destellos', 'Enrique Delgado']","['2xfdrsA1TWrKlaEfQQbbmf', '0FY3Ky0gOI9CatbVuQ5Anx']",2015-05-29,0.605,0.703,7,-9.066,1,0.038,0.115,3.11e-06,0.0719,0.888,100.988,4,2,2015,84335,"['chicha', 'cumbia amazonica', 'cumbia peruana']",48,chicha
60Lkn19mTVKexNrbIvqgos,Sin Ti,43,327333,0,['La Perú Salsa All Star'],['6LraR5S4VeqSQ5NflpY0GI'],2015-09-04,0.528,0.513,5,-11.22,0,0.0358,0.68,8.92e-06,0.114,0.931,163.322,4,1,2015,3473,[],19,
3530wKCxbNTxhStxiRiqvW,Dos Morenas,47,261794,0,['Widinson'],['12vrtHT4iDkidR005vkAIc'],2015-11-20,0.895,0.763,4,-2.699,0,0.0451,0.133,1.28e-06,0.0852,0.9,116.019,4,1,2015,22803,"['bomba', 'cumbia ecuatoriana']",41,cumbia ecuatoriana
6zwEpa4g5dzsgYuSAFrFqO,Ya Es Muy Tarde (feat. Zinaloka),48,265412,0,"['Smoky', 'Zinaloka']","['4l24lLzqEpNNukhQP9cA2q', '43RNnxAaFlZxgUQAg5whsC']",2015-06-09,0.778,0.383,4,-11.465,1,0.0431,0.177,0.0,0.108,0.888,86.993,4,2,2015,56438,[],17,
1KXvKxjRSi14868ulAxYEO,Bombon Asesino,43,205087,0,['Alma Bella De Nilver Huarac'],['2Mf4YfrZgcfQIouHqFkkzt'],2015-09-18,0.765,0.853,8,-3.519,0,0.046,0.22,2.81e-05,0.0417,0.966,89.982,4,1,2015,5597,['cumbia peruana'],30,cumbia peruana
3hYs0hXA8sAIkamTZmUhZP,Si Tu No Estas,42,293390,0,['Willie Rivera'],['2FOCJR3BPr5EAd99zF3J0X'],2015-03-13,0.725,0.727,3,-3.967,1,0.0366,0.293,0.0,0.15,0.748,84.932,4,1,2015,9639,"['classic peruvian pop', 'salsa peruana']",21,classic peruvian pop
4X2qss3JohCFiCaUjoMofC,Como tu mujer (Cumbia),42,178814,0,['Maricarmen Marin'],['30RnihWZIvAL4xTLSj0Caz'],2015-08-13,0.701,0.696,9,-5.434,1,0.0343,0.399,0.0,0.158,0.865,97.487,4,1,2015,369708,['cumbia peruana'],43,cumbia peruana
7qWPzc0V7jq08Km3IT9Pjo,Acto Pasional,44,217199,1,['EsRosenoire'],['0BLPfrvDMlCYD2ta8eBSHE'],2015-12-23,0.717,0.724,8,-5.703,0,0.122,0.0688,2.47e-05,0.484,0.655,88.0,4,1,2015,60,[],2,
3cdecPxEdxk99munEMVQ01,Si Te Dejas Llevar,62,227997,1,"['Ozuna', 'Juanka']","['1i8SpTcr7yvPOmcqrbnVXY', '3Wb38LDP3N4tkobValgE9D']",2015-06-17,0.744,0.874,10,-3.569,0,0.0515,0.103,0.0,0.774,0.853,81.98,4,2,2015,36652461,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",88,trap latino
5jYgpNn3Ba92UrFPDtZ2bB,Me Enamoro de Ti,45,216800,0,['El Combo Loco'],['1xWqDlS9XUQQlKzbm4dWEn'],2015-01-09,0.738,0.508,0,-13.638,1,0.0983,0.0604,0.0,0.0216,0.965,178.058,4,1,2015,28291,[],40,
4smbzhaRt7EYwO73SmFXyR,Bronceado,53,137190,0,['Marama'],['4GepMkTgrIZECoCC55vqjW'],2015-11-16,0.507,0.732,0,-5.256,1,0.055,0.206,0.0,0.0913,0.946,142.568,3,1,2015,1137321,['cumbia pop'],60,cumbia pop
1H6mGZDzXFG7yj0G8KeUfX,Cuando Llora Mi Guitarra,42,164867,0,['Los Morochucos'],['0WDFkh46ZMmodLikfQQmyQ'],2015-07-17,0.75,0.445,7,-6.524,0,0.0458,0.85,0.0,0.0928,0.706,131.48,3,1,2015,31918,"['classic peruvian pop', 'musica criolla']",27,musica criolla
5H1GKJbNqttrG2mXCnMwWJ,Llanto por Llanto,40,161933,0,['Los Errantes'],['3YObW3HRSRdnLAy5qVBowr'],2015-07-13,0.687,0.432,5,-12.963,1,0.0877,0.731,4.24e-06,0.0982,0.785,132.825,5,1,2015,51947,"['classic peruvian pop', 'folklore peruano', 'huayno']",40,classic peruvian pop
7LyU5SjuX64BE105YLUtMC,Tu nombre,41,263952,0,['La Única Tropical'],['1WUEWZGTvX4AjC2y5PoSDd'],2015,0.652,0.796,5,-5.813,0,0.0319,0.145,0.00244,0.0644,0.86,108.024,4,1,2015,269422,['cumbia peruana'],50,cumbia peruana
4uLpu7EGfl0vy4f3kUSQ2q,Mi Chilala,41,358792,0,['Sensual Karicia'],['1Yzj4YLYuyIWb8UJgtrDwo'],2015-11-26,0.515,0.663,6,-7.275,0,0.0392,0.192,0.0,0.119,0.799,114.001,4,1,2015,158545,['cumbia surena'],41,cumbia surena
1tREl7Eo7dMS6JZe6wQKT5,My Girl,41,154681,0,['Gonzalo Genek'],['4h0s1nZFTuIRkkTpAI1F7I'],2015-09-07,0.686,0.684,7,-8.549,1,0.35,0.767,0.0,0.386,0.761,90.872,4,1,2015,143821,"['peruvian hip hop', 'trap peruano']",57,peruvian hip hop
2trFtYxzQR6FnNfwuHLpXf,Vaso de Cristal,40,217533,0,['Amanda Portales'],['4o28hZJdDFqDpg6WcGAJ51'],2015-05-24,0.618,0.381,0,-11.28,1,0.0441,0.15,0.0126,0.112,0.67,82.34,4,1,2015,51601,"['classic peruvian pop', 'folklore peruano', 'huayno', 'huayno peruano', 'huayno popular', 'tunantada']",36,tunantada
07hNUXX5QqXgOAbcst7CPP,Solitaria,57,218131,0,['Alkilados'],['2DP9xStkVVv753RBiEHXQB'],2015-08-31,0.814,0.651,8,-7.041,1,0.081,0.302,0.00048,0.107,0.592,97.978,4,1,2015,2078900,"['colombian pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",56,urbano latino
7JA1WTUqWvcqrEOxZ0HIDN,Canales,50,418371,0,['Laguna Pai'],['4NmvNRWDxYHYMKt4yiMljS'],2015-11-20,0.914,0.436,9,-7.673,0,0.0791,0.148,1.92e-05,0.162,0.655,111.964,4,1,2015,101155,['reggae peruano'],45,reggae peruano
6FYnmP8kDaI0RmwkbllGEO,Quinta,39,256510,0,['No Recomendable'],['6mDNEt6XMpUk5muWoZIjQA'],2015-07-01,0.498,0.246,11,-6.95,1,0.0621,0.819,2.51e-06,0.103,0.118,182.859,4,1,2015,59256,"['peruvian punk', 'peruvian rock']",41,peruvian rock
09S64DUkxIX9EwIaULu6yN,Sin Contrato (feat. Fifth Harmony),62,181269,0,"['Maluma', 'Fifth Harmony']","['1r4hJ1h58CWwUQe3MxPuau', '1l8Fu6IkuTP0U5QetQJ5Xt']",2015-11-20,0.782,0.791,11,-6.038,0,0.102,0.144,0.0,0.169,0.896,96.022,4,2,2015,33796681,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",84,reggaeton
03f28Kmu5AlIdKAfEJiI8F,La Temperatura (feat. Eli Palacios),62,224787,0,"['Maluma', 'Eli Palacios']","['1r4hJ1h58CWwUQe3MxPuau', '06U8PS34QCpLW3CqwJgfj2']",2015-03-06,0.763,0.82,1,-4.873,0,0.0373,0.0515,4.65e-05,0.316,0.905,119.971,4,2,2015,33796681,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",84,latin pop
7CeFYIBJmyMZ18XSJdEpES,Tal Vez Buscando,39,177613,0,['Amén'],['4OgbQT8E2mFbXTJAYIUFTp'],2015,0.785,0.329,7,-7.072,1,0.0299,0.755,0.0,0.0613,0.558,103.991,4,1,2015,239443,['peruvian rock'],46,peruvian rock
2nnTfNVkxz35tlseX6u0Om,Cabellitos de Mi Madre,40,181307,0,['Carmencita Lara'],['66w4fQLV82B4bqFzeNAhde'],2015-05-25,0.618,0.474,0,-7.238,1,0.0366,0.754,1.42e-05,0.144,0.473,131.045,3,1,2015,166021,"['classic peruvian pop', 'musica criolla']",44,musica criolla
0X8Yg8nqUzJyrhAHlMBVHn,Pensaba casarme contigo,39,303880,0,['Alicia Delgado'],['0rNV2u9J1LiJ2BRtN3oOtW'],2015,0.504,0.717,1,-4.807,1,0.0552,0.3,1.71e-06,0.14,0.756,139.416,3,1,2015,79361,"['huayno', 'huayno popular']",42,huayno popular
1fAKjiGhmsHOchtmPxgHiy,Mal Amor,39,263359,0,['Explosión De Iquitos'],['0OINXnn688Z2y3n6UAdj5B'],2015-06-05,0.616,0.899,6,-4.432,0,0.0343,0.158,0.000152,0.205,0.584,131.959,4,1,2015,22789,"['cumbia amazonica', 'cumbia peruana']",36,cumbia peruana
7AaTGtP4t4ol0MNPm5cby4,Tristes Ojos,58,199987,0,['Ramona'],['3K8X4ZoPqijzc6QSP4eAQF'],2015-09-04,0.347,0.544,10,-6.6,1,0.0277,0.306,1.1e-06,0.149,0.663,189.277,3,1,2015,83290,"['mexican indie', 'neo-psychedelic', 'tijuana indie']",49,neo-psychedelic
3tkyL5B6zW7LudhnlTqnot,Te Espere Bajo la Lluvia,39,236518,0,['Sonido 2000'],['1H3xkA1mRbxwDjbiiyC1lR'],2015-07-17,0.731,0.835,9,-6.549,1,0.027,0.319,0.00046,0.088,0.926,105.029,4,1,2015,63667,"['chicha', 'cumbia amazonica', 'cumbia peruana']",41,cumbia amazonica
3bAVmndB2ERidBlbL4uQIN,Tartamudo,46,223853,0,"['Chino & Nacho', 'Silvestre Dangond']","['5NS0854TqZQVoRmJKSWtFZ', '3OcvS8PzSGYMBvLdzY6g3e']",2015-05-05,0.795,0.938,7,-1.176,1,0.0511,0.183,0.0,0.203,0.778,110.021,4,2,2015,2518113,"['electro latino', 'latin hip hop', 'latin pop', 'urbano latino']",65,electro latino
18gvv9SBJMybZ0sGQyATXJ,Nada Soy,41,178467,0,['Los Kipus'],['6uEP47pujQ1g5cGGyYrrCp'],2015-07-13,0.778,0.611,10,-8.204,0,0.104,0.72,2.1e-06,0.166,0.874,138.065,3,1,2015,98216,"['classic peruvian pop', 'musica criolla']",42,classic peruvian pop
6Gff8mZYYlkbKMW8SxyF35,Mix Ronish (Prefiero Estar Lejos / Si Tu Me Hubieras Dicho / Amigos Traigan Cerveza),40,352392,0,['Katy Jara y Banda Mix'],['0gQ8SI9XgOALHs21Tcxkdb'],2015-04-16,0.534,0.9,7,-0.711,1,0.108,0.385,0.0,0.291,0.768,203.771,4,1,2015,99358,"['cumbia peruana', 'cumbia surena']",36,cumbia surena
2zPJCj2F9ZXyQ7ewMtDFBz,La Loca,40,225533,0,['Guiller'],['05qMOtzCy90GhGIvelpvaF'],2015-10-02,0.63,0.629,10,-3.349,0,0.0322,0.766,7.31e-05,0.189,0.59,106.961,4,1,2015,35869,['classic peruvian pop'],36,classic peruvian pop
0iNvd7Zr7RL6IA5p8Y397B,Aunque ya no vuelva a verte,41,248387,0,['Gian Marco'],['2gDqGAadPIPiA7LtmNn74g'],2015-04-28,0.511,0.506,8,-6.177,0,0.036,0.316,0.0,0.0788,0.0927,113.335,4,1,2015,1265560,['peruvian rock'],59,peruvian rock
